sample_id,protocol,scenario,client_name,client_ip,server_name,server_ip,client_buffer_bytes,server_buffer_bytes,duration,avg_bps,total_bytes,total_packets,total_lost_or_retrans,packet_loss_rate,avg_jitter_ms,avg_rtt_ms,bdp_bytes,congestion_level,recommended_buffer_bytes,file_path
110,tcp,A,leaf01,192.168.200.7,server08-2,192.168.200.44,2097152,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,6.178025,181479,medium,362958,./data/tcp_test_realistic/A/iperf_tcp_sample_000110_leaf01_to_server08-2_A.json
111,tcp,A,leaf01,192.168.200.7,server08-2,192.168.200.44,2097152,2097152,30,208982697.48,783685115,541219,404,0.0,0.0,6.861037,179229,high,358458,./data/tcp_test_realistic/A/iperf_tcp_sample_000111_leaf01_to_server08-2_A.json
112,tcp,A,leaf01,192.168.200.7,server08-3,192.168.200.45,2097152,524288,30,245833298.18,921874868,636653,50,0.0,0.0,6.023257,185089,high,370178,./data/tcp_test_realistic/A/iperf_tcp_sample_000112_leaf01_to_server08-3_A.json
113,tcp,A,leaf01,192.168.200.7,server08-3,192.168.200.45,2097152,524288,30,235000000.0,881250000,608598,0,0.0,0.0,6.350507,186546,medium,373092,./data/tcp_test_realistic/A/iperf_tcp_sample_000113_leaf01_to_server08-3_A.json
114,tcp,A,leaf01,192.168.200.7,server08-3,192.168.200.45,2097152,524288,30,249715205.26,936432019,646707,50,0.0,0.0,6.000408,187299,high,374598,./data/tcp_test_realistic/A/iperf_tcp_sample_000114_leaf01_to_server08-3_A.json
115,tcp,A,leaf01,192.168.200.7,server08-4,192.168.200.46,2097152,262144,30,235000000.0,881250000,608598,0,0.0,0.0,6.576467,193183,medium,386366,./data/tcp_test_realistic/A/iperf_tcp_sample_000115_leaf01_to_server08-4_A.json
116,tcp,A,leaf01,192.168.200.7,server08-4,192.168.200.46,2097152,262144,30,235000000.0,881250000,608598,0,0.0,0.0,6.111495,179525,medium,359050,./data/tcp_test_realistic/A/iperf_tcp_sample_000116_leaf01_to_server08-4_A.json
117,tcp,A,leaf01,192.168.200.7,server08-4,192.168.200.46,2097152,262144,30,240760732.39,902852746,623517,89,0.0,0.0,6.078613,182936,high,365872,./data/tcp_test_realistic/A/iperf_tcp_sample_000117_leaf01_to_server08-4_A.json
118,tcp,A,leaf01,192.168.200.7,spine01,192.168.200.3,2097152,262144,30,235000000.0,881250000,608598,0,0.0,0.0,2.023977,59454,medium,118908,./data/tcp_test_realistic/A/iperf_tcp_sample_000118_leaf01_to_spine01_A.json
119,tcp,A,leaf01,192.168.200.7,spine01,192.168.200.3,2097152,262144,30,215107814.59,806654304,557081,232,0.0,0.0,2.218083,59640,high,119280,./data/tcp_test_realistic/A/iperf_tcp_sample_000119_leaf01_to_spine01_A.json
120,tcp,A,leaf01,192.168.200.7,spine01,192.168.200.3,2097152,262144,30,240809501.47,903035630,623643,84,0.0,0.0,2.025991,60984,high,121968,./data/tcp_test_realistic/A/iperf_tcp_sample_000120_leaf01_to_spine01_A.json
121,tcp,A,leaf01,192.168.200.7,spine02,192.168.200.4,2097152,131072,30,235000000.0,881250000,608598,0,0.0,0.0,2.116734,62179,medium,124358,./data/tcp_test_realistic/A/iperf_tcp_sample_000121_leaf01_to_spine02_A.json
122,tcp,A,leaf01,192.168.200.7,spine02,192.168.200.4,2097152,131072,30,247737205.94,929014522,641584,50,0.0,0.0,2.003076,62029,high,124058,./data/tcp_test_realistic/A/iperf_tcp_sample_000122_leaf01_to_spine02_A.json
123,tcp,A,leaf01,192.168.200.7,spine02,192.168.200.4,2097152,131072,30,235000000.0,881250000,608598,0,0.0,0.0,2.143238,62957,medium,125914,./data/tcp_test_realistic/A/iperf_tcp_sample_000123_leaf01_to_spine02_A.json
124,tcp,A,leaf01,192.168.200.7,spine03,192.168.200.5,2097152,131072,30,235000000.0,881250000,608598,0,0.0,0.0,2.079157,61075,medium,122150,./data/tcp_test_realistic/A/iperf_tcp_sample_000124_leaf01_to_spine03_A.json
125,tcp,A,leaf01,192.168.200.7,spine03,192.168.200.5,2097152,131072,30,233676484.65,876286817,605170,109,0.0,0.0,2.06363,60277,high,120554,./data/tcp_test_realistic/A/iperf_tcp_sample_000125_leaf01_to_spine03_A.json
126,tcp,A,leaf01,192.168.200.7,spine03,192.168.200.5,2097152,131072,30,235000000.0,881250000,608598,0,0.0,0.0,2.150373,63167,medium,126334,./data/tcp_test_realistic/A/iperf_tcp_sample_000126_leaf01_to_spine03_A.json
127,tcp,A,leaf01,192.168.200.7,spine04,192.168.200.6,2097152,262144,30,235000000.0,881250000,608598,0,0.0,0.0,2.091657,61442,medium,122884,./data/tcp_test_realistic/A/iperf_tcp_sample_000127_leaf01_to_spine04_A.json
128,tcp,A,leaf01,192.168.200.7,spine04,192.168.200.6,2097152,262144,30,206727739.36,775229022,535379,596,0.0,0.0,2.314763,59815,high,119630,./data/tcp_test_realistic/A/iperf_tcp_sample_000128_leaf01_to_spine04_A.json
129,tcp,A,leaf01,192.168.200.7,spine04,192.168.200.6,2097152,262144,30,235000000.0,881250000,608598,0,0.0,0.0,2.042631,60002,medium,120004,./data/tcp_test_realistic/A/iperf_tcp_sample_000129_leaf01_to_spine04_A.json
130,tcp,A,leaf02,192.168.200.8,leaf01,192.168.200.7,65536,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,4.373304,128465,medium,256930,./data/tcp_test_realistic/A/iperf_tcp_sample_000130_leaf02_to_leaf01_A.json
131,tcp,A,leaf02,192.168.200.8,leaf01,192.168.200.7,65536,2097152,30,215861881.58,809482055,559034,420,0.0,0.0,4.420465,119276,high,238552,./data/tcp_test_realistic/A/iperf_tcp_sample_000131_leaf02_to_leaf01_A.json
132,tcp,A,leaf02,192.168.200.8,leaf01,192.168.200.7,65536,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,4.063099,119353,medium,238706,./data/tcp_test_realistic/A/iperf_tcp_sample_000132_leaf02_to_leaf01_A.json
133,tcp,A,leaf02,192.168.200.8,leaf03,192.168.200.9,65536,65536,30,219692649.88,823847437,568955,321,0.0,0.0,4.344903,119317,high,238634,./data/tcp_test_realistic/A/iperf_tcp_sample_000133_leaf02_to_leaf03_A.json
134,tcp,A,leaf02,192.168.200.8,leaf03,192.168.200.9,65536,65536,30,239195541.41,896983280,619463,132,0.0,0.0,4.066761,121593,high,243186,./data/tcp_test_realistic/A/iperf_tcp_sample_000134_leaf02_to_leaf03_A.json
135,tcp,A,leaf02,192.168.200.8,leaf03,192.168.200.9,65536,65536,30,235285508.89,882320658,609337,62,0.0,0.0,4.108083,120821,high,241642,./data/tcp_test_realistic/A/iperf_tcp_sample_000135_leaf02_to_leaf03_A.json
136,tcp,A,leaf02,192.168.200.8,leaf04,192.168.200.10,65536,2097152,30,221069935.89,829012259,572522,202,0.0,0.0,4.319432,119362,high,238724,./data/tcp_test_realistic/A/iperf_tcp_sample_000136_leaf02_to_leaf04_A.json
137,tcp,A,leaf02,192.168.200.8,leaf04,192.168.200.10,65536,2097152,30,234428481.74,879106806,607117,188,0.0,0.0,4.118143,120676,high,241352,./data/tcp_test_realistic/A/iperf_tcp_sample_000137_leaf02_to_leaf04_A.json
138,tcp,A,leaf02,192.168.200.8,leaf04,192.168.200.10,65536,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,4.046171,118856,medium,237712,./data/tcp_test_realistic/A/iperf_tcp_sample_000138_leaf02_to_leaf04_A.json
139,tcp,A,leaf02,192.168.200.8,leaf05,192.168.200.11,65536,262144,30,235000000.0,881250000,608598,0,0.0,0.0,4.221289,124000,medium,248000,./data/tcp_test_realistic/A/iperf_tcp_sample_000139_leaf02_to_leaf05_A.json
140,tcp,A,leaf02,192.168.200.8,leaf05,192.168.200.11,65536,262144,30,235000000.0,881250000,608598,0,0.0,0.0,4.241932,124606,medium,249212,./data/tcp_test_realistic/A/iperf_tcp_sample_000140_leaf02_to_leaf05_A.json
141,tcp,A,leaf02,192.168.200.8,leaf05,192.168.200.11,65536,262144,30,229581254.99,860929706,594564,122,0.0,0.0,4.181593,120001,high,240002,./data/tcp_test_realistic/A/iperf_tcp_sample_000141_leaf02_to_leaf05_A.json
142,tcp,A,leaf02,192.168.200.8,leaf06,192.168.200.12,65536,131072,30,237098076.58,889117787,614031,82,0.0,0.0,4.087981,121156,high,242312,./data/tcp_test_realistic/A/iperf_tcp_sample_000142_leaf02_to_leaf06_A.json
143,tcp,A,leaf02,192.168.200.8,leaf06,192.168.200.12,65536,131072,30,235000000.0,881250000,608598,0,0.0,0.0,4.362135,128137,medium,256274,./data/tcp_test_realistic/A/iperf_tcp_sample_000143_leaf02_to_leaf06_A.json
144,tcp,A,leaf02,192.168.200.8,leaf06,192.168.200.12,65536,131072,30,218678082.91,820042810,566327,163,0.0,0.0,4.364237,119295,high,238590,./data/tcp_test_realistic/A/iperf_tcp_sample_000144_leaf02_to_leaf06_A.json
145,tcp,A,leaf02,192.168.200.8,leaf07,192.168.200.13,65536,131072,30,235000000.0,881250000,608598,0,0.0,0.0,4.110672,120750,medium,241500,./data/tcp_test_realistic/A/iperf_tcp_sample_000145_leaf02_to_leaf07_A.json
146,tcp,A,leaf02,192.168.200.8,leaf07,192.168.200.13,65536,131072,30,235000000.0,881250000,608598,0,0.0,0.0,4.308448,126560,medium,253120,./data/tcp_test_realistic/A/iperf_tcp_sample_000146_leaf02_to_leaf07_A.json
147,tcp,A,leaf02,192.168.200.8,leaf07,192.168.200.13,65536,131072,30,236832727.02,888122726,613344,83,0.0,0.0,4.090823,121105,high,242210,./data/tcp_test_realistic/A/iperf_tcp_sample_000147_leaf02_to_leaf07_A.json
148,tcp,A,leaf02,192.168.200.8,leaf08,192.168.200.14,65536,131072,30,227516778.86,853187920,589218,202,0.0,0.0,4.211946,119786,high,239572,./data/tcp_test_realistic/A/iperf_tcp_sample_000148_leaf02_to_leaf08_A.json
149,tcp,A,leaf02,192.168.200.8,leaf08,192.168.200.14,65536,131072,30,235000000.0,881250000,608598,0,0.0,0.0,4.003868,117613,medium,235226,./data/tcp_test_realistic/A/iperf_tcp_sample_000149_leaf02_to_leaf08_A.json
150,tcp,A,leaf02,192.168.200.8,leaf08,192.168.200.14,65536,131072,30,235000000.0,881250000,608598,0,0.0,0.0,4.353243,127876,medium,255752,./data/tcp_test_realistic/A/iperf_tcp_sample_000150_leaf02_to_leaf08_A.json
151,tcp,A,leaf02,192.168.200.8,server01-1,192.168.200.15,65536,2097152,30,214023182.4,802586933,554272,337,0.0,0.0,6.688848,178946,high,357892,./data/tcp_test_realistic/A/iperf_tcp_sample_000151_leaf02_to_server01-1_A.json
152,tcp,A,leaf02,192.168.200.8,server01-1,192.168.200.15,65536,2097152,30,219622639.61,823584898,568774,289,0.0,0.0,6.519332,178974,high,357948,./data/tcp_test_realistic/A/iperf_tcp_sample_000152_leaf02_to_server01-1_A.json
153,tcp,A,leaf02,192.168.200.8,server01-1,192.168.200.15,65536,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,6.076467,178496,medium,356992,./data/tcp_test_realistic/A/iperf_tcp_sample_000153_leaf02_to_server01-1_A.json
154,tcp,A,leaf02,192.168.200.8,server01-2,192.168.200.16,65536,65536,30,235000000.0,881250000,608598,0,0.0,0.0,6.539389,192094,medium,384188,./data/tcp_test_realistic/A/iperf_tcp_sample_000154_leaf02_to_server01-2_A.json
155,tcp,A,leaf02,192.168.200.8,server01-2,192.168.200.16,65536,65536,30,222825046.42,835593924,577067,322,0.0,0.0,6.432387,179162,high,358324,./data/tcp_test_realistic/A/iperf_tcp_sample_000155_leaf02_to_server01-2_A.json
156,tcp,A,leaf02,192.168.200.8,server01-2,192.168.200.16,65536,65536,30,214420096.4,804075361,555300,226,0.0,0.0,6.676087,178935,high,357870,./data/tcp_test_realistic/A/iperf_tcp_sample_000156_leaf02_to_server01-2_A.json
157,tcp,A,leaf02,192.168.200.8,server01-3,192.168.200.17,65536,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,6.061676,178061,medium,356122,./data/tcp_test_realistic/A/iperf_tcp_sample_000157_leaf02_to_server01-3_A.json
158,tcp,A,leaf02,192.168.200.8,server01-3,192.168.200.17,65536,2097152,30,224178030.85,840667615,580571,310,0.0,0.0,6.397808,179281,high,358562,./data/tcp_test_realistic/A/iperf_tcp_sample_000158_leaf02_to_server01-3_A.json
159,tcp,A,leaf02,192.168.200.8,server01-3,192.168.200.17,65536,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,6.372397,187189,medium,374378,./data/tcp_test_realistic/A/iperf_tcp_sample_000159_leaf02_to_server01-3_A.json
160,tcp,A,leaf02,192.168.200.8,server01-4,192.168.200.18,65536,2097152,30,235000000.0,881250000,608598,0,0.0,0.0,6.557929,192639,medium,385278,./data/tcp_test_realistic/A/iperf_tcp_sample_000160_leaf02_to_server01-4_A.json
161,tcp,A,leaf02,192.168.200.8,server01-4,192.168.200.18,65536,2097152,30,217172286.85,814396075,562428,430,0.0,0.0,6.590747,178915,high,357830,./data/tcp_test_realistic/A/iperf_tcp_sample_000161_leaf02_to_server01-4_A.json
162,tcp,A,leaf02,192.168.200.8,server01-4,192.168.200.18,65536,2097152,30,221597445.37,830990420,573888,343,0.0,0.0,6.464867,179074,high,358148,./data/tcp_test_realistic/A/iperf_tcp_sample_000162_leaf02_to_server01-4_A.json
163,tcp,A,leaf02,192.168.200.8,server02-1,192.168.200.19,65536,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,2.147313,63077,medium,126154,./data/tcp_test_realistic/A/iperf_tcp_sample_000163_leaf02_to_server02-1_A.json
164,tcp,A,leaf02,192.168.200.8,server02-1,192.168.200.19,65536,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,2.186163,64218,medium,128436,./data/tcp_test_realistic/A/iperf_tcp_sample_000164_leaf02_to_server02-1_A.json
165,tcp,A,leaf02,192.168.200.8,server02-1,192.168.200.19,65536,1048576,30,222311562.08,833668357,575737,329,0.0,0.0,2.148615,59707,high,119414,./data/tcp_test_realistic/A/iperf_tcp_sample_000165_leaf02_to_server02-1_A.json
166,tcp,A,leaf02,192.168.200.8,server02-2,192.168.200.20,65536,65536,30,221599314.99,830997431,573893,190,0.0,0.0,2.154939,59691,high,119382,./data/tcp_test_realistic/A/iperf_tcp_sample_000166_leaf02_to_server02-2_A.json
167,tcp,A,leaf02,192.168.200.8,server02-2,192.168.200.20,65536,65536,30,223562970.49,838361139,578978,139,0.0,0.0,2.13779,59741,high,119482,./data/tcp_test_realistic/A/iperf_tcp_sample_000167_leaf02_to_server02-2_A.json
168,tcp,A,leaf02,192.168.200.8,server02-2,192.168.200.20,65536,65536,30,216561396.31,812105236,560846,404,0.0,0.0,2.203073,59637,high,119274,./data/tcp_test_realistic/A/iperf_tcp_sample_000168_leaf02_to_server02-2_A.json
169,tcp,A,leaf02,192.168.200.8,server02-3,192.168.200.21,65536,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,2.163317,63547,medium,127094,./data/tcp_test_realistic/A/iperf_tcp_sample_000169_leaf02_to_server02-3_A.json
170,tcp,A,leaf02,192.168.200.8,server02-3,192.168.200.21,65536,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,2.061038,60542,medium,121084,./data/tcp_test_realistic/A/iperf_tcp_sample_000170_leaf02_to_server02-3_A.json
171,tcp,A,leaf02,192.168.200.8,server02-3,192.168.200.21,65536,1048576,30,222890426.28,835839098,577236,171,0.0,0.0,2.143562,59722,high,119444,./data/tcp_test_realistic/A/iperf_tcp_sample_000171_leaf02_to_server02-3_A.json
172,tcp,A,leaf02,192.168.200.8,server02-4,192.168.200.22,65536,524288,30,235000000.0,881250000,608598,0,0.0,0.0,2.038626,59884,medium,119768,./data/tcp_test_realistic/A/iperf_tcp_sample_000172_leaf02_to_server02-4_A.json
173,tcp,A,leaf02,192.168.200.8,server02-4,192.168.200.22,65536,524288,30,235000000.0,881250000,608598,0,0.0,0.0,2.172871,63828,medium,127656,./data/tcp_test_realistic/A/iperf_tcp_sample_000173_leaf02_to_server02-4_A.json
174,tcp,A,leaf02,192.168.200.8,server02-4,192.168.200.22,65536,524288,30,209121886.83,784207075,541579,291,0.0,0.0,2.285342,59739,high,119478,./data/tcp_test_realistic/A/iperf_tcp_sample_000174_leaf02_to_server02-4_A.json
175,tcp,A,leaf02,192.168.200.8,server03-1,192.168.200.23,65536,65536,30,236430457.22,886614214,612302,101,0.0,0.0,6.142796,181543,high,363086,./data/tcp_test_realistic/A/iperf_tcp_sample_000175_leaf02_to_server03-1_A.json
176,tcp,A,leaf02,192.168.200.8,server03-1,192.168.200.23,65536,65536,30,208035136.51,780131761,538765,398,0.0,0.0,6.895543,179314,high,358628,./data/tcp_test_realistic/A/iperf_tcp_sample_000176_leaf02_to_server03-1_A.json
177,tcp,A,leaf02,192.168.200.8,server03-1,192.168.200.23,65536,65536,30,211253556.96,792200838,547100,216,0.0,0.0,6.781115,179066,high,358132,./data/tcp_test_realistic/A/iperf_tcp_sample_000177_leaf02_to_server03-1_A.json
178,tcp,A,leaf02,192.168.200.8,server03-2,192.168.200.24,65536,65536,30,208853497.97,783200617,540884,255,0.0,0.0,6.865701,179240,high,358480,./data/tcp_test_realistic/A/iperf_tcp_sample_000178_leaf02_to_server03-2_A.json
179,tcp,A,leaf02,192.168.200.8,server03-2,192.168.200.24,65536,65536,30,209455447.95,785457929,542443,283,0.0,0.0,6.844077,179191,high,358382,./data/tcp_test_realistic/A/iperf_tcp_sample_000179_leaf02_to_server03-2_A.json
180,tcp,A,leaf02,192.168.200.8,server03-2,192.168.200.24,65536,65536,30,235000000.0,881250000,608598,0,0.0,0.0,6.260738,183909,medium,367818,./data/tcp_test_realistic/A/iperf_tcp_sample_000180_leaf02_to_server03-2_A.json
181,tcp,A,leaf02,192.168.200.8,server03-3,192.168.200.25,65536,65536,30,228622151.22,857333067,592080,148,0.0,0.0,6.293173,179844,high,359688,./data/tcp_test_realistic/A/iperf_tcp_sample_000181_leaf02_to_server03-3_A.json
182,tcp,A,leaf02,192.168.200.8,server03-3,192.168.200.25,65536,65536,30,239708187.89,898905704,620791,85,0.0,0.0,6.092877,182564,high,365128,./data/tcp_test_realistic/A/iperf_tcp_sample_000182_leaf02_to_server03-3_A.json
183,tcp,A,leaf02,192.168.200.8,server03-3,192.168.200.25,65536,65536,30,235000000.0,881250000,608598,0,0.0,0.0,6.345953,186412,medium,372824,./data/tcp_test_realistic/A/iperf_tcp_sample_000183_leaf02_to_server03-3_A.json
184,tcp,A,leaf02,192.168.200.8,server03-4,192.168.200.26,65536,131072,30,235000000.0,881250000,608598,0,0.0,0.0,6.425271,188742,medium,377484,./data/tcp_test_realistic/A/iperf_tcp_sample_000184_leaf02_to_server03-4_A.json
185,tcp,A,leaf02,192.168.200.8,server03-4,192.168.200.26,65536,131072,30,235000000.0,881250000,608598,0,0.0,0.0,6.555345,192563,medium,385126,./data/tcp_test_realistic/A/iperf_tcp_sample_000185_leaf02_to_server03-4_A.json
186,tcp,A,leaf02,192.168.200.8,server03-4,192.168.200.26,65536,131072,30,246198706.48,923245149,637600,50,0.0,0.0,6.020232,185271,high,370542,./data/tcp_test_realistic/A/iperf_tcp_sample_000186_leaf02_to_server03-4_A.json
187,tcp,A,leaf02,192.168.200.8,server04-1,192.168.200.27,65536,131072,30,227454354.8,852953830,589056,226,0.0,0.0,6.319341,179670,high,359340,./data/tcp_test_realistic/A/iperf_tcp_sample_000187_leaf02_to_server04-1_A.json
188,tcp,A,leaf02,192.168.200.8,server04-1,192.168.200.27,65536,131072,30,235000000.0,881250000,608598,0,0.0,0.0,6.041984,177483,medium,354966,./data/tcp_test_realistic/A/iperf_tcp_sample_000188_leaf02_to_server04-1_A.json
189,tcp,A,leaf02,192.168.200.8,server04-1,192.168.200.27,65536,131072,30,234351410.78,878817790,606918,109,0.0,0.0,6.178598,180995,high,361990,./data/tcp_test_realistic/A/iperf_tcp_sample_000189_leaf02_to_server04-1_A.json
190,tcp,A,leaf02,192.168.200.8,server04-2,192.168.200.28,65536,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,6.508809,191196,medium,382392,./data/tcp_test_realistic/A/iperf_tcp_sample_000190_leaf02_to_server04-2_A.json
191,tcp,A,leaf02,192.168.200.8,server04-2,192.168.200.28,65536,1048576,30,229392863.15,860223236,594076,140,0.0,0.0,6.276422,179970,high,359940,./data/tcp_test_realistic/A/iperf_tcp_sample_000191_leaf02_to_server04-2_A.json
192,tcp,A,leaf02,192.168.200.8,server04-2,192.168.200.28,65536,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,6.245036,183447,medium,366894,./data/tcp_test_realistic/A/iperf_tcp_sample_000192_leaf02_to_server04-2_A.json
193,tcp,A,leaf02,192.168.200.8,server04-3,192.168.200.29,65536,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,6.177393,181460,medium,362920,./data/tcp_test_realistic/A/iperf_tcp_sample_000193_leaf02_to_server04-3_A.json
194,tcp,A,leaf02,192.168.200.8,server04-3,192.168.200.29,65536,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,6.252268,183660,medium,367320,./data/tcp_test_realistic/A/iperf_tcp_sample_000194_leaf02_to_server04-3_A.json
195,tcp,A,leaf02,192.168.200.8,server04-3,192.168.200.29,65536,1048576,30,211166077.91,791872792,546873,414,0.0,0.0,6.784122,179072,high,358144,./data/tcp_test_realistic/A/iperf_tcp_sample_000195_leaf02_to_server04-3_A.json
196,tcp,A,leaf02,192.168.200.8,server04-4,192.168.200.30,65536,65536,30,214112165.25,802920619,554503,359,0.0,0.0,6.685977,178943,high,357886,./data/tcp_test_realistic/A/iperf_tcp_sample_000196_leaf02_to_server04-4_A.json
197,tcp,A,leaf02,192.168.200.8,server04-4,192.168.200.30,65536,65536,30,235000000.0,881250000,608598,0,0.0,0.0,6.328762,185907,medium,371814,./data/tcp_test_realistic/A/iperf_tcp_sample_000197_leaf02_to_server04-4_A.json
198,tcp,A,leaf02,192.168.200.8,server04-4,192.168.200.30,65536,65536,30,235000000.0,881250000,608598,0,0.0,0.0,6.172148,181306,medium,362612,./data/tcp_test_realistic/A/iperf_tcp_sample_000198_leaf02_to_server04-4_A.json
199,tcp,A,leaf02,192.168.200.8,server05-1,192.168.200.31,65536,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,6.347991,186472,medium,372944,./data/tcp_test_realistic/A/iperf_tcp_sample_000199_leaf02_to_server05-1_A.json
200,tcp,A,leaf02,192.168.200.8,server05-1,192.168.200.31,65536,1048576,30,235218935.55,882071008,609165,119,0.0,0.0,6.163277,181214,high,362428,./data/tcp_test_realistic/A/iperf_tcp_sample_000200_leaf02_to_server05-1_A.json
201,tcp,A,leaf02,192.168.200.8,server05-1,192.168.200.31,65536,1048576,30,235000000.0,881250000,608598,0,0.0,0.0,6.128221,180016,medium,360032,./data/tcp_test_realistic/A/iperf_tcp_sample_000201_leaf02_to_server05-1_A.json
202,tcp,A,leaf02,192.168.200.8,server05-2,192.168.200.32,65536,131072,30,235000000.0,881250000,608598,0,0.0,0.0,6.540708,192133,medium,384266,./data/tcp_test_realistic/A/iperf_tcp_sample_000202_leaf02_to_server05-2_A.json
