sample_id,protocol,scenario,client_name,client_ip,server_name,server_ip,client_buffer_bytes,server_buffer_bytes,duration,avg_bps,total_bytes,total_packets,total_lost_or_retrans,packet_loss_rate,avg_jitter_ms,congestion_level,recommended_buffer_bytes,file_path
123,udp,A,leaf01,192.168.200.7,spine02,192.168.200.4,2097152,131072,30,250000000.0,937500000,1035911,451,0.000436,2.05252,low,65536,./data/udp_test/A/iperf_udp_sample_000123_leaf01_to_spine02_A.json
124,udp,A,leaf01,192.168.200.7,spine03,192.168.200.5,2097152,131072,30,250000000.0,937500000,1035911,601,0.00058,2.121083,low,65536,./data/udp_test/A/iperf_udp_sample_000124_leaf01_to_spine03_A.json
125,udp,A,leaf01,192.168.200.7,spine03,192.168.200.5,2097152,131072,30,250000000.0,937500000,1035911,420,0.000406,2.193276,low,65536,./data/udp_test/A/iperf_udp_sample_000125_leaf01_to_spine03_A.json
126,udp,A,leaf01,192.168.200.7,spine03,192.168.200.5,2097152,131072,30,250000000.0,937500000,1035911,756,0.00073,2.150022,low,65536,./data/udp_test/A/iperf_udp_sample_000126_leaf01_to_spine03_A.json
127,udp,A,leaf01,192.168.200.7,spine04,192.168.200.6,2097152,262144,30,250000000.0,937500000,1035911,9,1e-05,2.114167,low,65536,./data/udp_test/A/iperf_udp_sample_000127_leaf01_to_spine04_A.json
128,udp,A,leaf01,192.168.200.7,spine04,192.168.200.6,2097152,262144,30,250000000.0,937500000,1035911,87,8.5e-05,2.176605,low,65536,./data/udp_test/A/iperf_udp_sample_000128_leaf01_to_spine04_A.json
129,udp,A,leaf01,192.168.200.7,spine04,192.168.200.6,2097152,262144,30,250000000.0,937500000,1035911,762,0.000736,2.214757,low,65536,./data/udp_test/A/iperf_udp_sample_000129_leaf01_to_spine04_A.json
130,udp,A,leaf02,192.168.200.8,leaf01,192.168.200.7,65536,2097152,30,250000000.0,937500000,1035911,99,9.7e-05,4.022262,low,65536,./data/udp_test/A/iperf_udp_sample_000130_leaf02_to_leaf01_A.json
131,udp,A,leaf02,192.168.200.8,leaf01,192.168.200.7,65536,2097152,30,250000000.0,937500000,1035911,385,0.000372,4.243545,low,65536,./data/udp_test/A/iperf_udp_sample_000131_leaf02_to_leaf01_A.json
132,udp,A,leaf02,192.168.200.8,leaf01,192.168.200.7,65536,2097152,30,250000000.0,937500000,1035911,749,0.000723,4.206373,low,65536,./data/udp_test/A/iperf_udp_sample_000132_leaf02_to_leaf01_A.json
133,udp,A,leaf02,192.168.200.8,leaf03,192.168.200.9,65536,65536,30,250000000.0,937500000,1035911,107,0.000104,4.12801,low,65536,./data/udp_test/A/iperf_udp_sample_000133_leaf02_to_leaf03_A.json
134,udp,A,leaf02,192.168.200.8,leaf03,192.168.200.9,65536,65536,30,250000000.0,937500000,1035911,113,0.00011,4.312393,low,65536,./data/udp_test/A/iperf_udp_sample_000134_leaf02_to_leaf03_A.json
135,udp,A,leaf02,192.168.200.8,leaf03,192.168.200.9,65536,65536,30,250000000.0,937500000,1035911,569,0.00055,4.216789,low,65536,./data/udp_test/A/iperf_udp_sample_000135_leaf02_to_leaf03_A.json
136,udp,A,leaf02,192.168.200.8,leaf04,192.168.200.10,65536,2097152,30,250000000.0,937500000,1035911,532,0.000514,4.072393,low,65536,./data/udp_test/A/iperf_udp_sample_000136_leaf02_to_leaf04_A.json
137,udp,A,leaf02,192.168.200.8,leaf04,192.168.200.10,65536,2097152,30,250000000.0,937500000,1035911,567,0.000548,4.143652,low,65536,./data/udp_test/A/iperf_udp_sample_000137_leaf02_to_leaf04_A.json
138,udp,A,leaf02,192.168.200.8,leaf04,192.168.200.10,65536,2097152,30,250000000.0,937500000,1035911,134,0.00013,4.408079,low,65536,./data/udp_test/A/iperf_udp_sample_000138_leaf02_to_leaf04_A.json
139,udp,A,leaf02,192.168.200.8,leaf05,192.168.200.11,65536,262144,30,250000000.0,937500000,1035911,373,0.000361,4.358713,low,65536,./data/udp_test/A/iperf_udp_sample_000139_leaf02_to_leaf05_A.json
140,udp,A,leaf02,192.168.200.8,leaf05,192.168.200.11,65536,262144,30,250000000.0,937500000,1035911,343,0.000331,4.102635,low,65536,./data/udp_test/A/iperf_udp_sample_000140_leaf02_to_leaf05_A.json
141,udp,A,leaf02,192.168.200.8,leaf05,192.168.200.11,65536,262144,30,250000000.0,937500000,1035911,328,0.000317,4.047311,low,65536,./data/udp_test/A/iperf_udp_sample_000141_leaf02_to_leaf05_A.json
142,udp,A,leaf02,192.168.200.8,leaf06,192.168.200.12,65536,131072,30,250000000.0,937500000,1035911,756,0.000731,4.254563,low,65536,./data/udp_test/A/iperf_udp_sample_000142_leaf02_to_leaf06_A.json
143,udp,A,leaf02,192.168.200.8,leaf06,192.168.200.12,65536,131072,30,250000000.0,937500000,1035911,271,0.000262,4.27314,low,65536,./data/udp_test/A/iperf_udp_sample_000143_leaf02_to_leaf06_A.json
144,udp,A,leaf02,192.168.200.8,leaf06,192.168.200.12,65536,131072,30,250000000.0,937500000,1035911,725,0.0007,4.256017,low,65536,./data/udp_test/A/iperf_udp_sample_000144_leaf02_to_leaf06_A.json
145,udp,A,leaf02,192.168.200.8,leaf07,192.168.200.13,65536,131072,30,250000000.0,937500000,1035911,122,0.000119,4.39945,low,65536,./data/udp_test/A/iperf_udp_sample_000145_leaf02_to_leaf07_A.json
146,udp,A,leaf02,192.168.200.8,leaf07,192.168.200.13,65536,131072,30,250000000.0,937500000,1035911,454,0.000439,4.462955,low,65536,./data/udp_test/A/iperf_udp_sample_000146_leaf02_to_leaf07_A.json
147,udp,A,leaf02,192.168.200.8,leaf07,192.168.200.13,65536,131072,30,250000000.0,937500000,1035911,297,0.000287,4.020359,low,65536,./data/udp_test/A/iperf_udp_sample_000147_leaf02_to_leaf07_A.json
148,udp,A,leaf02,192.168.200.8,leaf08,192.168.200.14,65536,131072,30,250000000.0,937500000,1035911,280,0.000271,4.005261,low,65536,./data/udp_test/A/iperf_udp_sample_000148_leaf02_to_leaf08_A.json
149,udp,A,leaf02,192.168.200.8,leaf08,192.168.200.14,65536,131072,30,250000000.0,937500000,1035911,380,0.000367,4.479954,low,65536,./data/udp_test/A/iperf_udp_sample_000149_leaf02_to_leaf08_A.json
150,udp,A,leaf02,192.168.200.8,leaf08,192.168.200.14,65536,131072,30,250000000.0,937500000,1035911,1030,0.000995,4.441805,low,65536,./data/udp_test/A/iperf_udp_sample_000150_leaf02_to_leaf08_A.json
151,udp,A,leaf02,192.168.200.8,server01-1,192.168.200.15,65536,2097152,30,250000000.0,937500000,1035911,467,0.000452,6.011058,low,65536,./data/udp_test/A/iperf_udp_sample_000151_leaf02_to_server01-1_A.json
152,udp,A,leaf02,192.168.200.8,server01-1,192.168.200.15,65536,2097152,30,250000000.0,937500000,1035911,976,0.000943,6.090342,low,65536,./data/udp_test/A/iperf_udp_sample_000152_leaf02_to_server01-1_A.json
153,udp,A,leaf02,192.168.200.8,server01-1,192.168.200.15,65536,2097152,30,250000000.0,937500000,1035911,825,0.000797,6.168018,low,65536,./data/udp_test/A/iperf_udp_sample_000153_leaf02_to_server01-1_A.json
154,udp,A,leaf02,192.168.200.8,server01-2,192.168.200.16,65536,65536,30,250000000.0,937500000,1035911,179,0.000173,6.056221,low,65536,./data/udp_test/A/iperf_udp_sample_000154_leaf02_to_server01-2_A.json
155,udp,A,leaf02,192.168.200.8,server01-2,192.168.200.16,65536,65536,30,250000000.0,937500000,1035911,283,0.000274,6.332935,low,65536,./data/udp_test/A/iperf_udp_sample_000155_leaf02_to_server01-2_A.json
156,udp,A,leaf02,192.168.200.8,server01-2,192.168.200.16,65536,65536,30,250000000.0,937500000,1035911,613,0.000593,6.557896,low,65536,./data/udp_test/A/iperf_udp_sample_000156_leaf02_to_server01-2_A.json
157,udp,A,leaf02,192.168.200.8,server01-3,192.168.200.17,65536,2097152,30,250000000.0,937500000,1035911,836,0.000808,6.380989,low,65536,./data/udp_test/A/iperf_udp_sample_000157_leaf02_to_server01-3_A.json
158,udp,A,leaf02,192.168.200.8,server01-3,192.168.200.17,65536,2097152,30,250000000.0,937500000,1035911,821,0.000793,6.435564,low,65536,./data/udp_test/A/iperf_udp_sample_000158_leaf02_to_server01-3_A.json
159,udp,A,leaf02,192.168.200.8,server01-3,192.168.200.17,65536,2097152,30,250000000.0,937500000,1035911,243,0.000235,6.029968,low,65536,./data/udp_test/A/iperf_udp_sample_000159_leaf02_to_server01-3_A.json
160,udp,A,leaf02,192.168.200.8,server01-4,192.168.200.18,65536,2097152,30,250000000.0,937500000,1035911,707,0.000683,6.45082,low,65536,./data/udp_test/A/iperf_udp_sample_000160_leaf02_to_server01-4_A.json
161,udp,A,leaf02,192.168.200.8,server01-4,192.168.200.18,65536,2097152,30,250000000.0,937500000,1035911,701,0.000677,6.265221,low,65536,./data/udp_test/A/iperf_udp_sample_000161_leaf02_to_server01-4_A.json
162,udp,A,leaf02,192.168.200.8,server01-4,192.168.200.18,65536,2097152,30,250000000.0,937500000,1035911,614,0.000593,6.098618,low,65536,./data/udp_test/A/iperf_udp_sample_000162_leaf02_to_server01-4_A.json
163,udp,A,leaf02,192.168.200.8,server02-1,192.168.200.19,65536,1048576,30,250000000.0,937500000,1035911,142,0.000138,2.095931,low,65536,./data/udp_test/A/iperf_udp_sample_000163_leaf02_to_server02-1_A.json
164,udp,A,leaf02,192.168.200.8,server02-1,192.168.200.19,65536,1048576,30,250000000.0,937500000,1035911,888,0.000858,2.124363,low,65536,./data/udp_test/A/iperf_udp_sample_000164_leaf02_to_server02-1_A.json
165,udp,A,leaf02,192.168.200.8,server02-1,192.168.200.19,65536,1048576,30,250000000.0,937500000,1035911,449,0.000433,2.080281,low,65536,./data/udp_test/A/iperf_udp_sample_000165_leaf02_to_server02-1_A.json
166,udp,A,leaf02,192.168.200.8,server02-2,192.168.200.20,65536,65536,30,250000000.0,937500000,1035911,766,0.00074,2.150891,low,65536,./data/udp_test/A/iperf_udp_sample_000166_leaf02_to_server02-2_A.json
167,udp,A,leaf02,192.168.200.8,server02-2,192.168.200.20,65536,65536,30,250000000.0,937500000,1035911,554,0.000535,2.136354,low,65536,./data/udp_test/A/iperf_udp_sample_000167_leaf02_to_server02-2_A.json
168,udp,A,leaf02,192.168.200.8,server02-2,192.168.200.20,65536,65536,30,250000000.0,937500000,1035911,186,0.00018,2.022377,low,65536,./data/udp_test/A/iperf_udp_sample_000168_leaf02_to_server02-2_A.json
169,udp,A,leaf02,192.168.200.8,server02-3,192.168.200.21,65536,1048576,30,250000000.0,937500000,1035911,206,0.0002,2.171454,low,65536,./data/udp_test/A/iperf_udp_sample_000169_leaf02_to_server02-3_A.json
170,udp,A,leaf02,192.168.200.8,server02-3,192.168.200.21,65536,1048576,30,250000000.0,937500000,1035911,10,1e-05,2.142661,low,65536,./data/udp_test/A/iperf_udp_sample_000170_leaf02_to_server02-3_A.json
171,udp,A,leaf02,192.168.200.8,server02-3,192.168.200.21,65536,1048576,30,250000000.0,937500000,1035911,381,0.000368,2.106877,low,65536,./data/udp_test/A/iperf_udp_sample_000171_leaf02_to_server02-3_A.json
172,udp,A,leaf02,192.168.200.8,server02-4,192.168.200.22,65536,524288,30,250000000.0,937500000,1035911,896,0.000866,2.160112,low,65536,./data/udp_test/A/iperf_udp_sample_000172_leaf02_to_server02-4_A.json
173,udp,A,leaf02,192.168.200.8,server02-4,192.168.200.22,65536,524288,30,250000000.0,937500000,1035911,760,0.000734,2.233383,low,65536,./data/udp_test/A/iperf_udp_sample_000173_leaf02_to_server02-4_A.json
174,udp,A,leaf02,192.168.200.8,server02-4,192.168.200.22,65536,524288,30,250000000.0,937500000,1035911,587,0.000567,2.018107,low,65536,./data/udp_test/A/iperf_udp_sample_000174_leaf02_to_server02-4_A.json
175,udp,A,leaf02,192.168.200.8,server03-1,192.168.200.23,65536,65536,30,250000000.0,937500000,1035911,980,0.000947,6.575892,low,65536,./data/udp_test/A/iperf_udp_sample_000175_leaf02_to_server03-1_A.json
176,udp,A,leaf02,192.168.200.8,server03-1,192.168.200.23,65536,65536,30,250000000.0,937500000,1035911,162,0.000157,6.366347,low,65536,./data/udp_test/A/iperf_udp_sample_000176_leaf02_to_server03-1_A.json
177,udp,A,leaf02,192.168.200.8,server03-1,192.168.200.23,65536,65536,30,250000000.0,937500000,1035911,697,0.000673,6.502509,low,65536,./data/udp_test/A/iperf_udp_sample_000177_leaf02_to_server03-1_A.json
178,udp,A,leaf02,192.168.200.8,server03-2,192.168.200.24,65536,65536,30,250000000.0,937500000,1035911,359,0.000347,6.347482,low,65536,./data/udp_test/A/iperf_udp_sample_000178_leaf02_to_server03-2_A.json
179,udp,A,leaf02,192.168.200.8,server03-2,192.168.200.24,65536,65536,30,250000000.0,937500000,1035911,796,0.000769,6.413567,low,65536,./data/udp_test/A/iperf_udp_sample_000179_leaf02_to_server03-2_A.json
180,udp,A,leaf02,192.168.200.8,server03-2,192.168.200.24,65536,65536,30,250000000.0,937500000,1035911,537,0.000519,6.322864,low,65536,./data/udp_test/A/iperf_udp_sample_000180_leaf02_to_server03-2_A.json
181,udp,A,leaf02,192.168.200.8,server03-3,192.168.200.25,65536,65536,30,250000000.0,937500000,1035911,343,0.000332,6.679661,low,65536,./data/udp_test/A/iperf_udp_sample_000181_leaf02_to_server03-3_A.json
182,udp,A,leaf02,192.168.200.8,server03-3,192.168.200.25,65536,65536,30,250000000.0,937500000,1035911,270,0.000262,6.303961,low,65536,./data/udp_test/A/iperf_udp_sample_000182_leaf02_to_server03-3_A.json
183,udp,A,leaf02,192.168.200.8,server03-3,192.168.200.25,65536,65536,30,250000000.0,937500000,1035911,703,0.000679,6.3356,low,65536,./data/udp_test/A/iperf_udp_sample_000183_leaf02_to_server03-3_A.json
184,udp,A,leaf02,192.168.200.8,server03-4,192.168.200.26,65536,131072,30,250000000.0,937500000,1035911,632,0.00061,6.287002,low,65536,./data/udp_test/A/iperf_udp_sample_000184_leaf02_to_server03-4_A.json
185,udp,A,leaf02,192.168.200.8,server03-4,192.168.200.26,65536,131072,30,250000000.0,937500000,1035911,9,9e-06,6.143826,low,65536,./data/udp_test/A/iperf_udp_sample_000185_leaf02_to_server03-4_A.json
186,udp,A,leaf02,192.168.200.8,server03-4,192.168.200.26,65536,131072,30,250000000.0,937500000,1035911,830,0.000802,6.092585,low,65536,./data/udp_test/A/iperf_udp_sample_000186_leaf02_to_server03-4_A.json
187,udp,A,leaf02,192.168.200.8,server04-1,192.168.200.27,65536,131072,30,250000000.0,937500000,1035911,727,0.000702,6.364311,low,65536,./data/udp_test/A/iperf_udp_sample_000187_leaf02_to_server04-1_A.json
188,udp,A,leaf02,192.168.200.8,server04-1,192.168.200.27,65536,131072,30,250000000.0,937500000,1035911,571,0.000551,6.007393,low,65536,./data/udp_test/A/iperf_udp_sample_000188_leaf02_to_server04-1_A.json
189,udp,A,leaf02,192.168.200.8,server04-1,192.168.200.27,65536,131072,30,250000000.0,937500000,1035911,225,0.000217,6.124158,low,65536,./data/udp_test/A/iperf_udp_sample_000189_leaf02_to_server04-1_A.json
190,udp,A,leaf02,192.168.200.8,server04-2,192.168.200.28,65536,1048576,30,250000000.0,937500000,1035911,528,0.00051,6.270075,low,65536,./data/udp_test/A/iperf_udp_sample_000190_leaf02_to_server04-2_A.json
191,udp,A,leaf02,192.168.200.8,server04-2,192.168.200.28,65536,1048576,30,250000000.0,937500000,1035911,28,2.8e-05,6.658811,low,65536,./data/udp_test/A/iperf_udp_sample_000191_leaf02_to_server04-2_A.json
192,udp,A,leaf02,192.168.200.8,server04-2,192.168.200.28,65536,1048576,30,250000000.0,937500000,1035911,649,0.000627,6.675998,low,65536,./data/udp_test/A/iperf_udp_sample_000192_leaf02_to_server04-2_A.json
193,udp,A,leaf02,192.168.200.8,server04-3,192.168.200.29,65536,1048576,30,250000000.0,937500000,1035911,954,0.000922,6.054905,low,65536,./data/udp_test/A/iperf_udp_sample_000193_leaf02_to_server04-3_A.json
194,udp,A,leaf02,192.168.200.8,server04-3,192.168.200.29,65536,1048576,30,250000000.0,937500000,1035911,1023,0.000988,6.219573,low,65536,./data/udp_test/A/iperf_udp_sample_000194_leaf02_to_server04-3_A.json
195,udp,A,leaf02,192.168.200.8,server04-3,192.168.200.29,65536,1048576,30,250000000.0,937500000,1035911,434,0.000419,6.719941,low,65536,./data/udp_test/A/iperf_udp_sample_000195_leaf02_to_server04-3_A.json
196,udp,A,leaf02,192.168.200.8,server04-4,192.168.200.30,65536,65536,30,250000000.0,937500000,1035911,861,0.000832,6.457961,low,65536,./data/udp_test/A/iperf_udp_sample_000196_leaf02_to_server04-4_A.json
197,udp,A,leaf02,192.168.200.8,server04-4,192.168.200.30,65536,65536,30,250000000.0,937500000,1035911,572,0.000553,6.214944,low,65536,./data/udp_test/A/iperf_udp_sample_000197_leaf02_to_server04-4_A.json
198,udp,A,leaf02,192.168.200.8,server04-4,192.168.200.30,65536,65536,30,250000000.0,937500000,1035911,495,0.000478,6.489304,low,65536,./data/udp_test/A/iperf_udp_sample_000198_leaf02_to_server04-4_A.json
199,udp,A,leaf02,192.168.200.8,server05-1,192.168.200.31,65536,1048576,30,250000000.0,937500000,1035911,282,0.000273,6.642459,low,65536,./data/udp_test/A/iperf_udp_sample_000199_leaf02_to_server05-1_A.json
200,udp,A,leaf02,192.168.200.8,server05-1,192.168.200.31,65536,1048576,30,250000000.0,937500000,1035911,164,0.000159,6.065031,low,65536,./data/udp_test/A/iperf_udp_sample_000200_leaf02_to_server05-1_A.json
201,udp,A,leaf02,192.168.200.8,server05-1,192.168.200.31,65536,1048576,30,250000000.0,937500000,1035911,820,0.000792,6.256973,low,65536,./data/udp_test/A/iperf_udp_sample_000201_leaf02_to_server05-1_A.json
202,udp,A,leaf02,192.168.200.8,server05-2,192.168.200.32,65536,131072,30,250000000.0,937500000,1035911,855,0.000826,6.295245,low,65536,./data/udp_test/A/iperf_udp_sample_000202_leaf02_to_server05-2_A.json
203,udp,A,leaf02,192.168.200.8,server05-2,192.168.200.32,65536,131072,30,250000000.0,937500000,1035911,394,0.000381,6.688303,low,65536,./data/udp_test/A/iperf_udp_sample_000203_leaf02_to_server05-2_A.json
204,udp,A,leaf02,192.168.200.8,server05-2,192.168.200.32,65536,131072,30,250000000.0,937500000,1035911,898,0.000867,6.063859,low,65536,./data/udp_test/A/iperf_udp_sample_000204_leaf02_to_server05-2_A.json
205,udp,A,leaf02,192.168.200.8,server05-3,192.168.200.33,65536,2097152,30,250000000.0,937500000,1035911,918,0.000887,6.083389,low,65536,./data/udp_test/A/iperf_udp_sample_000205_leaf02_to_server05-3_A.json
206,udp,A,leaf02,192.168.200.8,server05-3,192.168.200.33,65536,2097152,30,250000000.0,937500000,1035911,619,0.000598,6.535266,low,65536,./data/udp_test/A/iperf_udp_sample_000206_leaf02_to_server05-3_A.json
207,udp,A,leaf02,192.168.200.8,server05-3,192.168.200.33,65536,2097152,30,250000000.0,937500000,1035911,758,0.000732,6.323113,low,65536,./data/udp_test/A/iperf_udp_sample_000207_leaf02_to_server05-3_A.json
208,udp,A,leaf02,192.168.200.8,server05-4,192.168.200.34,65536,2097152,30,250000000.0,937500000,1035911,811,0.000784,6.290184,low,65536,./data/udp_test/A/iperf_udp_sample_000208_leaf02_to_server05-4_A.json
209,udp,A,leaf02,192.168.200.8,server05-4,192.168.200.34,65536,2097152,30,250000000.0,937500000,1035911,540,0.000522,6.218751,low,65536,./data/udp_test/A/iperf_udp_sample_000209_leaf02_to_server05-4_A.json
210,udp,A,leaf02,192.168.200.8,server05-4,192.168.200.34,65536,2097152,30,250000000.0,937500000,1035911,155,0.00015,6.33125,low,65536,./data/udp_test/A/iperf_udp_sample_000210_leaf02_to_server05-4_A.json
211,udp,A,leaf02,192.168.200.8,server06-1,192.168.200.35,65536,2097152,30,250000000.0,937500000,1035911,738,0.000713,6.627471,low,65536,./data/udp_test/A/iperf_udp_sample_000211_leaf02_to_server06-1_A.json
212,udp,A,leaf02,192.168.200.8,server06-1,192.168.200.35,65536,2097152,30,250000000.0,937500000,1035911,541,0.000522,6.40332,low,65536,./data/udp_test/A/iperf_udp_sample_000212_leaf02_to_server06-1_A.json
213,udp,A,leaf02,192.168.200.8,server06-1,192.168.200.35,65536,2097152,30,250000000.0,937500000,1035911,890,0.00086,6.296263,low,65536,./data/udp_test/A/iperf_udp_sample_000213_leaf02_to_server06-1_A.json
214,udp,A,leaf02,192.168.200.8,server06-2,192.168.200.36,65536,1048576,30,250000000.0,937500000,1035911,910,0.000879,6.394966,low,65536,./data/udp_test/A/iperf_udp_sample_000214_leaf02_to_server06-2_A.json
215,udp,A,leaf02,192.168.200.8,server06-2,192.168.200.36,65536,1048576,30,250000000.0,937500000,1035911,579,0.000559,6.691051,low,65536,./data/udp_test/A/iperf_udp_sample_000215_leaf02_to_server06-2_A.json
216,udp,A,leaf02,192.168.200.8,server06-2,192.168.200.36,65536,1048576,30,250000000.0,937500000,1035911,370,0.000358,6.666251,low,65536,./data/udp_test/A/iperf_udp_sample_000216_leaf02_to_server06-2_A.json
217,udp,A,leaf02,192.168.200.8,server06-3,192.168.200.37,65536,524288,30,250000000.0,937500000,1035911,527,0.000509,6.596233,low,65536,./data/udp_test/A/iperf_udp_sample_000217_leaf02_to_server06-3_A.json
218,udp,A,leaf02,192.168.200.8,server06-3,192.168.200.37,65536,524288,30,250000000.0,937500000,1035911,492,0.000475,6.702161,low,65536,./data/udp_test/A/iperf_udp_sample_000218_leaf02_to_server06-3_A.json
219,udp,A,leaf02,192.168.200.8,server06-3,192.168.200.37,65536,524288,30,250000000.0,937500000,1035911,547,0.000529,6.015633,low,65536,./data/udp_test/A/iperf_udp_sample_000219_leaf02_to_server06-3_A.json
